User,Mentions,,,Conative,User
,,,,"('censored', 'social')",yslange.saraiva
,,,,"('social', 'networks')",yslange.saraiva
,,,,"('networks', 'censoredits')",yslange.saraiva
,,,,"('censoredits', 'absurd')",yslange.saraiva
,,,,"('absurd', 'agentjust')",yslange.saraiva
,,,,"('agentjust', 'oppositioni')",yslange.saraiva
,,,,"('oppositioni', 'dont')",yslange.saraiva
,,,,"('dont', 'see')",yslange.saraiva
,,,,"('see', 'petista')",yslange.saraiva
,,,,"('petista', 'followed')",yslange.saraiva
,,,,"('followed', 'want')",yslange.saraiva
,,,,"('want', 'able')",yslange.saraiva
,,,,"('able', 'shut')",yslange.saraiva
,,,,"('shut', 'us')",yslange.saraiva
,,,,"('us', 'god')",yslange.saraiva
,,,,"('god', 'wonderful')",yslange.saraiva
,,,,"('wonderful', 'father')",yslange.saraiva
,,,,"('father', 'im')",yslange.saraiva
,,,,"('im', 'number')",yslange.saraiva
,,,,"('number', 'fan')",yslange.saraiva
,,,,"('fan', 'always')",yslange.saraiva
,,,,"('always', 'always')",yslange.saraiva
,,,,"('always', 'always')",yslange.saraiva
,,,,"('always', 'thank')",yslange.saraiva
,,,,"('thank', 'open')",yslange.saraiva
,,,,"('open', 'truth')",yslange.saraiva
,,,,"('truth', 'world')",yslange.saraiva
,,,,"('world', 'thank')",yslange.saraiva
,,,,"('thank', 'foreign')",yslange.saraiva
,,,,"('foreign', 'press')",yslange.saraiva
,,,,"('press', 'used')",yslange.saraiva
,,,,"('used', 'god')",yslange.saraiva
,,,,"('god', 'show')",yslange.saraiva
,,,,"('show', 'world')",yslange.saraiva
,,,,"('world', 'frde')",yslange.saraiva
,,,,"('frde', 'argentina')",yslange.saraiva
,,,,"('argentina', 'united')",yslange.saraiva
,,,,"('united', 'states')",yslange.saraiva
,,,,"('states', 'england')",yslange.saraiva
,,,,"('england', 'portugal')",yslange.saraiva
,,,,"('portugal', 'spain')",yslange.saraiva
,,,,"('spain', 'god')",yslange.saraiva
,,,,"('god', 'bless')",yslange.saraiva
,,,,"('must', 'forget')",proativosfloripa_redpilled
,,,,"('forget', 'minister')",proativosfloripa_redpilled
,,,,"('minister', 'kassio')",proativosfloripa_redpilled
,,,,"('kassio', 'nunes')",proativosfloripa_redpilled
,,,,"('nunes', 'appointed')",proativosfloripa_redpilled
,,,,"('appointed', 'bolsonaro')",proativosfloripa_redpilled
,,,,"('bolsonaro', 'aligned')",proativosfloripa_redpilled
,,,,"('aligned', 'left')",proativosfloripa_redpilled
,,,,"('left', 'instead')",proativosfloripa_redpilled
,,,,"('instead', 'conservativeit')",proativosfloripa_redpilled
,,,,"('conservativeit', 'conservative')",proativosfloripa_redpilled
,,,,"('conservative', 'could')",proativosfloripa_redpilled
,,,,"('could', 'prevented')",proativosfloripa_redpilled
,,,,"('prevented', 'disorder')",proativosfloripa_redpilled
,,,,"('disorder', 'competing')",proativosfloripa_redpilled
,,,,"('competing', 'presidency')",proativosfloripa_redpilled
,,,,"('scream', 'herecrazy')",vivianesternavarro
,,,,"('herecrazy', 'leavewe')",vivianesternavarro
,,,,"('leavewe', 'handle')",vivianesternavarro
,,,,"('handle', 'firm')",vivianesternavarro
,,,,"('come', 'street')",proativosfloripa_redpilled
,,,,"('street', 'bitter')",proativosfloripa_redpilled
,,,,"('bitter', 'later')",proativosfloripa_redpilled
,,,,"('later', 'federal')",proativosfloripa_redpilled
,,,,"('federal', 'intervention')",proativosfloripa_redpilled
,,,,"('intervention', 'leave')",proativosfloripa_redpilled
,,,,"('leave', 'darkness')",proativosfloripa_redpilled
,,,,"('darkness', 'bandido')",proativosfloripa_redpilled
,,,,"('bandido', 'psychopata')",proativosfloripa_redpilled
,,,,"('psychopata', 'govern')",proativosfloripa_redpilled
,,,,"('govern', 'countrycome')",proativosfloripa_redpilled
,,,,"('countrycome', 'street')",proativosfloripa_redpilled
,,,,"('come', 'street')",proativosfloripa_redpilled
,,,,"('street', 'bitter')",proativosfloripa_redpilled
,,,,"('bitter', 'later')",proativosfloripa_redpilled
,,,,"('later', 'federal')",proativosfloripa_redpilled
,,,,"('federal', 'intervention')",proativosfloripa_redpilled
,,,,"('intervention', 'leave')",proativosfloripa_redpilled
,,,,"('leave', 'darkness')",proativosfloripa_redpilled
,,,,"('darkness', 'bandido')",proativosfloripa_redpilled
,,,,"('bandido', 'psychopata')",proativosfloripa_redpilled
,,,,"('psychopata', 'govern')",proativosfloripa_redpilled
,,,,"('govern', 'countrycome')",proativosfloripa_redpilled
,,,,"('countrycome', 'street')",proativosfloripa_redpilled
,,,,"('street', 'true')",proativosfloripa_redpilled
,,,,"('true', 'patriots')",proativosfloripa_redpilled
,,,,"('patriots', 'accept')",proativosfloripa_redpilled
,,,,"('accept', 'brasilia')",proativosfloripa_redpilled
,,,,"('brasilia', 'chief')",proativosfloripa_redpilled
,,,,"('chief', 'criminal')",proativosfloripa_redpilled
,,,,"('criminal', 'facion')",proativosfloripa_redpilled
,,,,"('facion', 'returns')",proativosfloripa_redpilled
,,,,"('returns', 'resume')",proativosfloripa_redpilled
,,,,"('resume', 'cabulious')",proativosfloripa_redpilled
,,,,"('cabulious', 'dialoguea')",proativosfloripa_redpilled
,,,,"('dialoguea', 'crimynos')",proativosfloripa_redpilled
,,,,"('crimynos', 'covaverdelesa')",proativosfloripa_redpilled
,,,,"('covaverdelesa', 'partro')",proativosfloripa_redpilled
,,,,"('partro', 'compadre')",proativosfloripa_redpilled
,,,,"('compadre', 'sanguy')",proativosfloripa_redpilled
,,,,"('sanguy', 'dictators')",proativosfloripa_redpilled
,,,,"('dictators', 'whose')",proativosfloripa_redpilled
,,,,"('whose', 'red')",proativosfloripa_redpilled
,,,,"('red', 'flag')",proativosfloripa_redpilled
,,,,"('flag', 'represents')",proativosfloripa_redpilled
,,,,"('represents', 'blood')",proativosfloripa_redpilled
,,,,"('blood', 'million')",proativosfloripa_redpilled
,,,,"('million', 'died')",proativosfloripa_redpilled
,,,,"('died', 'throughout')",proativosfloripa_redpilled
,,,,"('throughout', 'history')",proativosfloripa_redpilled
,,,,"('history', 'tortured')",proativosfloripa_redpilled
,,,,"('tortured', 'ultrapasssick')",proativosfloripa_redpilled
,,,,"('ultrapasssick', 'daytoday')",proativosfloripa_redpilled
,,,,"('daytoday', 'regimeboopltrue')",proativosfloripa_redpilled
,,,,"('regimeboopltrue', 'patriots')",proativosfloripa_redpilled
,,,,"('patriots', 'accept')",proativosfloripa_redpilled
,,,,"('accept', 'crime')",proativosfloripa_redpilled
,,,,"('crime', 'faction')",proativosfloripa_redpilled
,,,,"('faction', 'part')",proativosfloripa_redpilled
,,,,"('part', 'nation')",proativosfloripa_redpilled
,,,,"('nation', 'comes')",proativosfloripa_redpilled
,,,,"('comes', 'disintegrate')",proativosfloripa_redpilled
,,,,"('disintegrate', 'ruverthe')",proativosfloripa_redpilled
,,,,"('ruverthe', 'decent')",proativosfloripa_redpilled
,,,,"('decent', 'christian')",proativosfloripa_redpilled
,,,,"('christian', 'people')",proativosfloripa_redpilled
,,,,"('people', 'conniving')",proativosfloripa_redpilled
,,,,"('conniving', 'impunity')",proativosfloripa_redpilled
,,,,"('impunity', 'crime')",proativosfloripa_redpilled
,,,,"('crime', 'accept')",proativosfloripa_redpilled
,,,,"('accept', 'electoral')",proativosfloripa_redpilled
,,,,"('electoral', 'fraud')",proativosfloripa_redpilled
,,,,"('fraud', 'ditatorial')",proativosfloripa_redpilled
,,,,"('ditatorial', 'regime')",proativosfloripa_redpilled
,,,,"('regime', 'already')",proativosfloripa_redpilled
,,,,"('already', 'imposed')",proativosfloripa_redpilled
,,,,"('imposed', 'comparison')",proativosfloripa_redpilled
,,,,"('comparison', 'psychopathicdenado')",proativosfloripa_redpilled
,,,,"('psychopathicdenado', 'fraud')",proativosfloripa_redpilled
,,,,"('god', 'homeland')",dashirubabosatsusensei
,,,,"('pirassununga', 'manifestation')",thaisnogueira195
,,,,"('manifestation', 'front')",thaisnogueira195
,,,,"('front', 'armysos')",thaisnogueira195
,,,,"('armysos', 'ffaa')",thaisnogueira195
,,,,"('ffaa', 'communism')",thaisnogueira195
,,,,"('already', 'l')",kageyamaortodontia
,,,,"('l', 'early')",kageyamaortodontia
,,,,"('wowdid', 'remember')",lela.5.5
,,,,"('remember', 'economy')",lela.5.5
,,,,"('economy', 'issssss')",lela.5.5
,,,,"('issssss', 'makes')",lela.5.5
,,,,"('makes', 'l')",lela.5.5
,,,,"('oz', 'cidadeiroz')",thalitakondo
,,,,"('cidadeiroz', 'barracks')",thalitakondo
,,,,"('fair', 'please')",albertoalmeidab
,,,,"('please', 'either')",albertoalmeidab
,,,,"('either', 'armed')",albertoalmeidab
,,,,"('armed', 'assistants')",albertoalmeidab
,,,,"('assistants', 'dismantled')",albertoalmeidab
,,,,"('dismantled', 'look')",albertoalmeidab
,,,,"('look', 'forward')",albertoalmeidab
,,,,"('forward', 'tips')",albertoalmeidab
,,,,"('tips', 'mature')",albertoalmeidab
,,,,"('mature', 'effect')",albertoalmeidab
,,,,"('effect', 'brazil')",albertoalmeidab
,,,,"('brazil', 'brazil')",albertoalmeidab
,,,,"('xando', 'criminalized')",agenda203063
,,,,"('criminalized', 'movements')",agenda203063
,,,,"('already', 'l')",valeskakageyama
,,,,"('l', 'early')",valeskakageyama
,,,,"('dont', 'require')",m.claudiaoficial
,,,,"('require', 'others')",m.claudiaoficial
,,,,"('others', 'give')",m.claudiaoficial
,,,,"('give', 'cover')",m.claudiaoficial
,,,,"('cover', 'others')",m.claudiaoficial
,,,,"('others', 'responsibilitybe')",m.claudiaoficial
,,,,"('responsibilitybe', 'sure')",m.claudiaoficial
,,,,"('sure', 'enjoy')",m.claudiaoficial
,,,,"('enjoy', 'pleasure')",m.claudiaoficial
,,,,"('pleasure', 'hurt')",m.claudiaoficial
,,,,"('hurt', 'anyonedont')",m.claudiaoficial
,,,,"('anyonedont', 'get')",m.claudiaoficial
,,,,"('get', 'need')",m.claudiaoficial
,,,,"('need', 'fight')",m.claudiaoficial
,,,,"('fight', 'rightsdont')",m.claudiaoficial
,,,,"('rightsdont', 'look')",m.claudiaoficial
,,,,"('look', 'people')",m.claudiaoficial
,,,,"('people', 'eyes')",m.claudiaoficial
,,,,"('eyes', 'look')",m.claudiaoficial
,,,,"('children', 'believe')",waltermelechcocarvalho
,,,,"('believe', 'crime')",waltermelechcocarvalho
,,,,"('crime', 'injustice')",waltermelechcocarvalho
,,,,"('injustice', 'pays')",waltermelechcocarvalho
,,,,"('pays', 'mt')",waltermelechcocarvalho
,,,,"('mt', 'god')",waltermelechcocarvalho
,,,,"('god', 'homeland')",waltermelechcocarvalho
,,,,"('homeland', 'family')",waltermelechcocarvalho
,,,,"('family', 'freedom')",waltermelechcocarvalho
,,,,"('freedom', 'osforasardadasalvasile')",waltermelechcocarvalho
,,,,"('osforasardadasalvasile', 'nbc')",waltermelechcocarvalho
,,,,"('nbc', 'cbs')",waltermelechcocarvalho
,,,,"('cbs', 'abc')",waltermelechcocarvalho
,,,,"('abc', 'fox')",waltermelechcocarvalho
,,,,"('fox', 'new')",waltermelechcocarvalho
,,,,"('new', 'york')",waltermelechcocarvalho
,,,,"('york', 'times')",waltermelechcocarvalho
,,,,"('times', 'bbc')",waltermelechcocarvalho
,,,,"('bbc', 'london')",waltermelechcocarvalho
,,,,"('left', 'resistance')",lela.5.5
,,,,"('resistance', 'right')",lela.5.5
,,,,"('right', 'undemocratic')",lela.5.5
,,,,"('undemocratic', 'act')",lela.5.5
,,,,"('act', 'swallow')",lela.5.5
,,,,"('electedit', 'blatant')",desejos_de_um_autor
,,,,"('blatant', 'way')",desejos_de_um_autor
,,,,"('way', 'process')",desejos_de_um_autor
,,,,"('process', 'conducted')",desejos_de_um_autor
,,,,"('via', 'order')",direita_saopedro22
,,,,"('order', 'stop')",direita_saopedro22
,,,,"('stop', 'precipitate')",direita_saopedro22
,,,,"('precipitate', 'go')",direita_saopedro22
,,,,"('go', 'back')",direita_saopedro22
,,,,"('back', 'always')",direita_saopedro22
,,,,"('always', 'remembering')",direita_saopedro22
,,,,"('remembering', 'precipitating')",direita_saopedro22
,,,,"('precipitating', 'back')",direita_saopedro22
,,,,"('back', 'redmelha')",direita_saopedro22
,,,,"('favooooor', 'release')",albertoalmeidab
,,,,"('release', 'fireworks')",albertoalmeidab
,,,,"('fireworks', 'shout')",albertoalmeidab
,,,,"('shout', 'anyones')",albertoalmeidab
,,,,"('anyones', 'name')",albertoalmeidab
,,,,"('name', 'brazil')",albertoalmeidab
,,,,"('brazil', 'people')",albertoalmeidab
,,,,"('people', 'party')",albertoalmeidab
,,,,"('party', 'avoid')",albertoalmeidab
,,,,"('avoid', 'taking')",albertoalmeidab
,,,,"('taking', 'children')",albertoalmeidab
,,,,"('children', 'days')",albertoalmeidab
,,,,"('days', 'pray')",albertoalmeidab
,,,,"('pray', 'praise')",albertoalmeidab
,,,,"('praise', 'put')",albertoalmeidab
,,,,"('put', 'arms')",albertoalmeidab
,,,,"('arms', 'straight')",albertoalmeidab
,,,,"('straight', 'hands')",albertoalmeidab
,,,,"('hands', 'possible')",albertoalmeidab
,,,,"('possible', 'put')",albertoalmeidab
,,,,"('put', 'heart')",albertoalmeidab
,,,,"('heart', 'saying')",albertoalmeidab
,,,,"('saying', 'making')",albertoalmeidab
,,,,"('making', 'nazi')",albertoalmeidab
,,,,"('nazi', 'gestures')",albertoalmeidab
,,,,"('gestures', 'shout')",albertoalmeidab
,,,,"('shout', 'take')",albertoalmeidab
,,,,"('take', 'banners')",albertoalmeidab
,,,,"('banners', 'simply')",albertoalmeidab
,,,,"('simply', 'brazilian')",albertoalmeidab
,,,,"('brazilian', 'flag')",albertoalmeidab
,,,,"('flag', 'ministers')",albertoalmeidab
,,,,"('ministers', 'part')",albertoalmeidab
,,,,"('part', 'leftist')",albertoalmeidab
,,,,"('leftist', 'media')",albertoalmeidab
,,,,"('media', 'wanting')",albertoalmeidab
,,,,"('wanting', 'classify')",albertoalmeidab
,,,,"('classify', 'us')",albertoalmeidab
,,,,"('us', 'undemocratic')",albertoalmeidab
,,,,"('undemocratic', 'scammers')",albertoalmeidab
,,,,"('scammers', 'slip')",albertoalmeidab
,,,,"('slip', 'already')",albertoalmeidab
,,,,"('already', 'part')",albertoalmeidab
,,,,"('part', 'requests')",albertoalmeidab
,,,,"('requests', 'cautious')",albertoalmeidab
,,,,"('cautious', 'zeal')",albertoalmeidab
,,,,"('zeal', 'made')",albertoalmeidab
,,,,"('made', 'armys')",albertoalmeidab
,,,,"('armys', 'officers')",albertoalmeidab
,,,,"('officers', 'either')",albertoalmeidab
,,,,"('either', 'armed')",albertoalmeidab
,,,,"('armed', 'assistants')",albertoalmeidab
,,,,"('assistants', 'dismantled')",albertoalmeidab
,,,,"('dismantled', 'look')",albertoalmeidab
,,,,"('look', 'forward')",albertoalmeidab
,,,,"('forward', 'tips')",albertoalmeidab
,,,,"('tips', 'mature')",albertoalmeidab
,,,,"('mature', 'effect')",albertoalmeidab
,,,,"('effect', 'brazil')",albertoalmeidab
,,,,"('either', 'armed')",albertoalmeidab
,,,,"('armed', 'assistants')",albertoalmeidab
,,,,"('assistants', 'dismantled')",albertoalmeidab
,,,,"('dismantled', 'look')",albertoalmeidab
,,,,"('look', 'forward')",albertoalmeidab
,,,,"('forward', 'tips')",albertoalmeidab
,,,,"('tips', 'mature')",albertoalmeidab
,,,,"('mature', 'effect')",albertoalmeidab
,,,,"('effect', 'brazil')",albertoalmeidab
,,,,"('th', 'campaign')",waltermelechcocarvalho
,,,,"('campaign', 'artillery')",waltermelechcocarvalho
,,,,"('artillery', 'group')",waltermelechcocarvalho
,,,,"('group', 'br')",waltermelechcocarvalho
,,,,"('br', 'sn')",waltermelechcocarvalho
,,,,"('sn', 'vila')",waltermelechcocarvalho
,,,,"('vila', 'goulart')",waltermelechcocarvalho
,,,,"('goulart', 'rondonpolismt')",waltermelechcocarvalho
,,,,"('rondonpolismt', 'cep')",waltermelechcocarvalho
,,,,"('cep', 'mt')",waltermelechcocarvalho
,,,,"('mt', 'god')",waltermelechcocarvalho
,,,,"('god', 'homeland')",waltermelechcocarvalho
,,,,"('homeland', 'family')",waltermelechcocarvalho
,,,,"('family', 'freedom')",waltermelechcocarvalho
,,,,"('freedom', 'osforasardadasalvasile')",waltermelechcocarvalho
,,,,"('osforasardadasalvasile', 'nbc')",waltermelechcocarvalho
,,,,"('nbc', 'cbs')",waltermelechcocarvalho
,,,,"('cbs', 'abc')",waltermelechcocarvalho
,,,,"('abc', 'fox')",waltermelechcocarvalho
,,,,"('fox', 'new')",waltermelechcocarvalho
,,,,"('new', 'york')",waltermelechcocarvalho
,,,,"('york', 'times')",waltermelechcocarvalho
,,,,"('times', 'bbc')",waltermelechcocarvalho
,,,,"('bbc', 'london')",waltermelechcocarvalho
,,,,"('th', 'campaign')",waltermelechcocarvalho
,,,,"('campaign', 'artillery')",waltermelechcocarvalho
,,,,"('artillery', 'group')",waltermelechcocarvalho
,,,,"('group', 'br')",waltermelechcocarvalho
,,,,"('br', 'sn')",waltermelechcocarvalho
,,,,"('sn', 'vila')",waltermelechcocarvalho
,,,,"('vila', 'goulart')",waltermelechcocarvalho
,,,,"('goulart', 'rondonpolismt')",waltermelechcocarvalho
,,,,"('rondonpolismt', 'cep')",waltermelechcocarvalho
,,,,"('cep', 'mt')",waltermelechcocarvalho
,,,,"('mt', 'god')",waltermelechcocarvalho
,,,,"('god', 'homeland')",waltermelechcocarvalho
,,,,"('homeland', 'family')",waltermelechcocarvalho
,,,,"('family', 'freedom')",waltermelechcocarvalho
,,,,"('freedom', 'osforasardadasalvasile')",waltermelechcocarvalho
,,,,"('osforasardadasalvasile', 'nbc')",waltermelechcocarvalho
,,,,"('nbc', 'cbs')",waltermelechcocarvalho
,,,,"('cbs', 'abc')",waltermelechcocarvalho
,,,,"('abc', 'fox')",waltermelechcocarvalho
,,,,"('fox', 'new')",waltermelechcocarvalho
,,,,"('new', 'york')",waltermelechcocarvalho
,,,,"('york', 'times')",waltermelechcocarvalho
,,,,"('times', 'bbc')",waltermelechcocarvalho
,,,,"('bbc', 'london')",waltermelechcocarvalho
,,,,"('gac', 'mt')",waltermelechcocarvalho
,,,,"('mt', 'god')",waltermelechcocarvalho
,,,,"('god', 'homeland')",waltermelechcocarvalho
,,,,"('homeland', 'family')",waltermelechcocarvalho
,,,,"('family', 'freedom')",waltermelechcocarvalho
,,,,"('gac', 'mt')",waltermelechcocarvalho
,,,,"('mt', 'god')",waltermelechcocarvalho
,,,,"('god', 'homeland')",waltermelechcocarvalho
,,,,"('homeland', 'family')",waltermelechcocarvalho
,,,,"('family', 'freedom')",waltermelechcocarvalho
,,,,"('freedom', 'osforasardadasalvasile')",waltermelechcocarvalho
,,,,"('good', 'morning')",vania.favareto
,,,,"('porto', 'alegre')",agenda203063
,,,,"('alegre', 'nov')",agenda203063
,,,,"('brazil', 'calls')",jhonmendes95
,,,,"('calls', 'federal')",jhonmendes95
,,,,"('federal', 'intervention')",jhonmendes95
,,,,"('intervention', 'convicted')",jhonmendes95
,,,,"('convicted', 'elected')",jhonmendes95
,,,,"('elected', 'president')",jhonmendes95
,,,,"('crowd', 'hatred')",virginiamaronese
,,,,"('hatred', 'left')",virginiamaronese
,,,,"('left', 'repudiates')",virginiamaronese
,,,,"('repudiates', 'muchwhy')",virginiamaronese
,,,,"('good', 'nationwe')",vanessaalexandrefitness
,,,,"('nationwe', 'accept')",vanessaalexandrefitness
,,,,"('accept', 'condemned')",vanessaalexandrefitness
,,,,"('condemned', 'thief')",vanessaalexandrefitness
,,,,"('thief', 'band')",vanessaalexandrefitness
,,,,"('band', 'governing')",vanessaalexandrefitness
,,,,"('governing', 'country')",vanessaalexandrefitness
,,,,"('registration', 'day')",ludmilalorena
,,,,"('day', 'historical')",ludmilalorena
,,,,"('order', 'progress')",rojannis
,,,,"('progress', 'progress')",rojannis
,,,,"('use', 'important')",terceirapotencia
,,,,"('important', 'weapons')",terceirapotencia
,,,,"('weapons', 'law')",terceirapotencia
,,,,"('law', 'dismiss')",terceirapotencia
,,,,"('dismiss', 'corrupt')",terceirapotencia
,,,,"('corrupt', 'save')",terceirapotencia
,,,,"('save', 'country')",terceirapotencia
,,,,"('country', 'chaos')",terceirapotencia
,,,,"('chaos', 'world')",terceirapotencia
,,,,"('world', 'shame')",terceirapotencia
,,,,"('fell', 'wanted')",lela.5.5
,,,,"('wanted', 'pity')",lela.5.5
,,,,"('pity', 'pulled')",lela.5.5
,,,,"('pulled', 'rest')",lela.5.5
,,,,"('rest', 'together')",lela.5.5
,,,,"('brazil', 'god')",joaoeduardofic
,,,,"('brazil', 'beloved')",rollersans
,,,,"('beloved', 'homeland')",rollersans
